performance_id,campaign_id,date,impressions,clicks,leads,conversions,marketing_cost
MP014453,CMP040,2025-08-06,29846,1641,334,70,24844
MP014454,CMP040,2025-08-07,35433,2577,391,135,16673
MP014455,CMP040,2025-08-08,49391,2048,648,210,8729
MP014456,CMP040,2025-08-09,9630,458,72,20,17164
MP014457,CMP040,2025-08-10,47139,2049,559,156,16579
MP014458,CMP040,2025-08-11,11267,410,115,41,13962
MP014459,CMP040,2025-08-12,44135,953,259,70,12393
MP014460,CMP040,2025-08-13,27834,763,165,48,13135
MP014461,CMP040,2025-08-14,22085,1189,283,49,23522
MP014462,CMP040,2025-08-15,19166,835,202,62,24680
MP014463,CMP040,2025-08-16,26312,1390,377,50,15966
MP014464,CMP040,2025-08-17,39858,1425,292,56,6727
MP014465,CMP040,2025-08-18,43923,2104,564,158,6190
MP014466,CMP040,2025-08-19,27422,1710,474,161,18378
MP014467,CMP040,2025-08-20,28857,1949,682,178,7744
MP014468,CMP040,2025-08-21,15995,598,161,51,12159
MP014469,CMP040,2025-08-22,20082,1012,217,33,15232
MP014470,CMP040,2025-08-23,30027,1594,535,151,24052
MP014471,CMP040,2025-08-24,18414,1410,287,75,10406
MP014472,CMP040,2025-08-25,45313,1319,343,116,24510
MP014473,CMP040,2025-08-26,19662,1362,313,74,10228
MP014474,CMP040,2025-08-27,45181,1098,296,57,7753
MP014475,CMP040,2025-08-28,10260,605,178,59,21865
MP014476,CMP040,2025-08-29,32643,1568,370,142,13637
MP014477,CMP040,2025-08-30,34361,2476,797,213,19758
MP014478,CMP040,2025-08-31,18068,629,94,23,7074
MP014479,CMP040,2025-09-01,39858,1151,196,44,13298
MP014480,CMP040,2025-09-02,21450,663,135,38,24753
MP014481,CMP040,2025-09-03,37643,1088,292,88,6863
MP014482,CMP040,2025-09-04,12464,600,119,47,23222
MP014483,CMP040,2025-09-05,49123,2875,705,279,5686
MP014484,CMP040,2025-09-06,27986,2098,453,64,23928
MP014485,CMP040,2025-09-07,9232,490,164,60,24712
MP014486,CMP040,2025-09-08,40009,2104,651,96,9002
MP014487,CMP040,2025-09-09,36525,1912,372,86,7618
MP014488,CMP040,2025-09-10,25414,776,152,43,15167
MP014489,CMP040,2025-09-11,6864,288,65,8,10499
MP014490,CMP040,2025-09-12,15907,854,212,48,20079
MP014491,CMP040,2025-09-13,6963,425,77,8,12729
MP014492,CMP040,2025-09-14,27653,1480,363,64,7861
MP014493,CMP040,2025-09-15,41475,3149,591,68,5969
MP014494,CMP040,2025-09-16,25407,1830,572,102,13362
MP014495,CMP040,2025-09-17,31346,700,135,22,22762
MP014496,CMP040,2025-09-18,46070,2390,490,194,23839
MP014497,CMP040,2025-09-19,46924,2812,603,162,12470
MP014498,CMP040,2025-09-20,11567,898,219,27,21776
MP014499,CMP040,2025-09-21,9672,201,65,19,19334
MP014500,CMP040,2025-09-22,33990,2400,387,72,9236
MP014501,CMP040,2025-09-23,42889,2327,771,252,19711
MP014502,CMP040,2025-09-24,44241,959,197,39,14132
MP014503,CMP040,2025-09-25,48958,1167,387,144,17692
MP014504,CMP040,2025-09-26,22751,761,249,44,12281
MP014505,CMP040,2025-09-27,28586,1735,516,122,22458
MP014506,CMP040,2025-09-28,37946,2745,818,323,7578
MP014507,CMP040,2025-09-29,40240,2518,521,184,14255
MP014508,CMP040,2025-09-30,9971,378,66,10,12794
MP014509,CMP040,2025-10-01,23462,1635,439,51,16474
MP014510,CMP040,2025-10-02,44469,3523,737,266,21375
MP014511,CMP040,2025-10-03,7775,516,127,21,20199
MP014512,CMP040,2025-10-04,14384,518,119,19,17823
MP014513,CMP040,2025-10-05,22718,883,229,33,8633
MP014514,CMP040,2025-10-06,21107,1483,495,170,6893
MP014515,CMP040,2025-10-07,25992,1480,274,82,10298
MP014516,CMP040,2025-10-08,45671,2989,734,200,17246
MP014517,CMP040,2025-10-09,24814,1527,481,59,6727
MP014518,CMP040,2025-10-10,42271,2608,652,170,8862
MP014519,CMP040,2025-10-11,22492,1217,328,110,14160
MP014520,CMP040,2025-10-12,38715,1776,528,142,18268
MP014521,CMP040,2025-10-13,7892,219,59,18,21484
MP014522,CMP040,2025-10-14,27188,1677,462,162,19400
MP014523,CMP040,2025-10-15,39518,2153,440,79,15056
MP014524,CMP040,2025-10-16,45508,2755,757,279,12057
MP014525,CMP040,2025-10-17,45183,1759,284,57,17803
MP014526,CMP040,2025-10-18,9969,783,261,52,9125
MP014527,CMP040,2025-10-19,29777,2093,324,63,22752
MP014528,CMP040,2025-10-20,31022,848,288,75,19364
MP014529,CMP040,2025-10-21,47080,2109,383,149,11202
MP014530,CMP040,2025-10-22,30752,1710,358,92,22186
MP014531,CMP040,2025-10-23,5560,222,61,8,20312
MP014532,CMP040,2025-10-24,9769,758,223,63,22634
MP014533,CMP040,2025-10-25,40684,900,251,61,18213
MP014534,CMP040,2025-10-26,12618,958,180,20,13235
MP014535,CMP040,2025-10-27,32117,1333,353,76,17381
MP014536,CMP040,2025-10-28,25808,1405,409,68,17631
MP014537,CMP040,2025-10-29,18746,1174,225,36,11843
MP014538,CMP040,2025-10-30,45567,1496,295,51,11907
MP014539,CMP040,2025-10-31,8808,466,92,12,6856
MP014540,CMP040,2025-11-01,20132,1409,492,96,6004
MP014541,CMP040,2025-11-02,24807,1812,546,168,23442
MP014542,CMP040,2025-11-03,19084,1401,233,34,10715
MP014543,CMP040,2025-11-04,20187,814,207,69,19658
MP014544,CMP040,2025-11-05,42281,1736,513,171,16371
MP014545,CMP040,2025-11-06,44128,910,156,26,24672
MP014546,CMP040,2025-11-07,13509,873,304,109,9252
MP014547,CMP040,2025-11-08,45572,1544,243,32,12679
MP014548,CMP040,2025-11-09,18705,1283,199,66,14365
MP014549,CMP040,2025-11-10,26043,1491,359,126,5230
MP014550,CMP040,2025-11-11,48388,3229,813,93,20482
MP014551,CMP040,2025-11-12,24444,1720,584,78,7648
MP014552,CMP040,2025-11-13,19801,714,244,41,11432
MP014553,CMP040,2025-11-14,31967,1826,489,127,12849
MP014554,CMP040,2025-11-15,40784,1420,434,100,7868
MP014555,CMP040,2025-11-16,20635,1535,237,25,12146
MP014556,CMP040,2025-11-17,21367,1578,337,63,19211
MP014557,CMP040,2025-11-18,34883,1510,433,60,14803
MP014558,CMP040,2025-11-19,9093,471,133,39,7508
MP014559,CMP040,2025-11-20,44703,2075,497,156,7858
MP014560,CMP040,2025-11-21,48884,2285,616,88,21551
MP014561,CMP040,2025-11-22,12288,905,154,15,18041
MP014562,CMP040,2025-11-23,44947,3365,799,248,9952
MP014563,CMP040,2025-11-24,42912,1613,325,62,7080
MP014564,CMP040,2025-11-25,45660,2921,954,270,22125
MP014565,CMP040,2025-11-26,43070,1722,587,224,9823
MP014566,CMP040,2025-11-27,7746,186,29,10,24633
MP014567,CMP040,2025-11-28,38939,1085,163,46,10187
MP014568,CMP040,2025-11-29,20051,703,141,55,21309
MP014569,CMP040,2025-11-30,24660,1393,473,107,6134
MP014570,CMP040,2025-12-01,10940,857,207,37,9050
MP014571,CMP040,2025-12-02,5385,367,123,25,15061
MP014572,CMP040,2025-12-03,22656,965,182,39,13131
MP014573,CMP040,2025-12-04,36834,1930,359,69,24599
MP014574,CMP040,2025-12-05,24666,681,228,86,15864
MP014575,CMP040,2025-12-06,40974,1895,527,179,6419
MP014576,CMP040,2025-12-07,15177,523,152,23,21609
MP014577,CMP040,2025-12-08,48931,3600,734,93,6811
MP014578,CMP040,2025-12-09,44517,1159,268,82,7245
MP014579,CMP040,2025-12-10,44136,1265,191,37,12865
MP014580,CMP040,2025-12-11,43847,2697,583,119,15166
MP014581,CMP040,2025-12-12,10944,246,78,30,9998
MP014582,CMP040,2025-12-13,24714,789,207,22,15552
MP014583,CMP040,2025-12-14,44775,2492,477,74,6834
MP014584,CMP040,2025-12-15,29677,2154,403,94,23361
MP014585,CMP040,2025-12-16,24230,1060,175,52,20353
MP014586,CMP040,2025-12-17,35672,2482,798,251,22694
MP014587,CMP040,2025-12-18,45041,2599,478,167,19012
MP014588,CMP040,2025-12-19,46533,3114,915,186,23448
MP014589,CMP040,2025-12-20,32331,902,140,33,10575
MP014590,CMP040,2025-12-21,43450,2885,807,283,22893
MP014591,CMP040,2025-12-22,46182,1283,221,33,15112
MP014592,CMP040,2025-12-23,9152,231,80,8,22272
MP014593,CMP040,2025-12-24,14833,648,142,27,6551
MP014594,CMP040,2025-12-25,30356,1312,245,38,20687
MP014595,CMP040,2025-12-26,32103,1783,349,75,8895
MP014596,CMP040,2025-12-27,25970,830,253,90,5856
MP014597,CMP040,2025-12-28,7756,313,99,39,5806
MP014598,CMP040,2025-12-29,28900,1139,277,99,5788
MP014599,CMP040,2025-12-30,29470,2315,369,100,14849
MP014600,CMP040,2025-12-31,47153,3579,1136,284,7854
MP014601,CMP041,2025-01-01,36111,780,183,26,6628
MP014602,CMP041,2025-01-02,23534,1451,324,34,22161
MP014603,CMP041,2025-01-03,33836,1820,551,167,15861
MP014604,CMP041,2025-01-04,13315,661,156,25,10419
MP014605,CMP041,2025-01-05,39223,1825,424,71,12632
MP014606,CMP041,2025-01-06,20120,795,201,55,6785
MP014607,CMP041,2025-01-07,16469,1028,172,20,12071
MP014608,CMP041,2025-01-08,36478,2681,417,44,9651
MP014609,CMP041,2025-01-09,20643,851,208,37,11498
MP014610,CMP041,2025-01-10,26668,581,142,25,20350
MP014611,CMP041,2025-01-11,25329,1876,323,126,17124
MP014612,CMP041,2025-01-12,36022,938,270,94,11608
MP014613,CMP041,2025-01-13,15967,838,225,26,13646
MP014614,CMP041,2025-01-14,11274,614,104,29,12364
MP014615,CMP041,2025-01-15,27393,1119,223,60,24166
MP014616,CMP041,2025-01-16,12359,979,338,115,21482
MP014617,CMP041,2025-01-17,42507,1469,377,142,16336
MP014618,CMP041,2025-01-18,48536,2261,570,130,18786
MP014619,CMP041,2025-01-19,46038,2128,689,127,11417
MP014620,CMP041,2025-01-20,20111,517,111,12,12110
MP014621,CMP041,2025-01-21,7889,498,159,59,16105
MP014622,CMP041,2025-01-22,40882,1150,300,45,16807
MP014623,CMP041,2025-01-23,48426,3071,818,141,16245
MP014624,CMP041,2025-01-24,5210,324,64,25,9980
MP014625,CMP041,2025-01-25,28637,2288,617,230,6094
MP014626,CMP041,2025-01-26,44094,3326,780,234,7064
MP014627,CMP041,2025-01-27,42316,1876,403,96,11416
MP014628,CMP041,2025-01-28,20611,849,144,25,11707
MP014629,CMP041,2025-01-29,39757,2355,732,292,16562
MP014630,CMP041,2025-01-30,27037,1365,378,148,6942
MP014631,CMP041,2025-01-31,15245,1216,217,22,22412
MP014632,CMP041,2025-02-01,6182,314,59,22,14735
MP014633,CMP041,2025-02-02,37501,1376,436,137,7140
MP014634,CMP041,2025-02-03,18916,755,184,43,15659
MP014635,CMP041,2025-02-04,9981,758,161,59,17114
MP014636,CMP041,2025-02-05,43939,1285,322,87,8712
MP014637,CMP041,2025-02-06,46249,1609,263,40,13695
MP014638,CMP041,2025-02-07,7662,526,136,50,21595
MP014639,CMP041,2025-02-08,19799,957,147,14,19736
MP014640,CMP041,2025-02-09,34151,992,323,115,18800
MP014641,CMP041,2025-02-10,46368,1172,200,67,6021
MP014642,CMP041,2025-02-11,41805,1738,316,87,12916
MP014643,CMP041,2025-02-12,25250,1747,551,165,11649
MP014644,CMP041,2025-02-13,16475,426,110,34,12259
MP014645,CMP041,2025-02-14,47632,1939,605,178,15500
MP014646,CMP041,2025-02-15,18241,572,148,34,9301
MP014647,CMP041,2025-02-16,40803,2354,404,141,11059
MP014648,CMP041,2025-02-17,48310,1615,372,39,6541
MP014649,CMP041,2025-02-18,7156,211,51,11,21187
MP014650,CMP041,2025-02-19,26896,1642,288,96,12470
MP014651,CMP041,2025-02-20,27521,628,175,19,11063
MP014652,CMP041,2025-02-21,14527,864,250,59,5418
MP014653,CMP041,2025-02-22,48973,3152,1077,358,17188
MP014654,CMP041,2025-02-23,47275,2944,970,230,9468
MP014655,CMP041,2025-02-24,20002,1109,186,58,23390
MP014656,CMP041,2025-02-25,49145,1137,351,55,19215
MP014657,CMP041,2025-02-26,25368,878,159,55,14882
MP014658,CMP041,2025-02-27,43365,1438,487,178,14730
MP014659,CMP041,2025-02-28,9761,591,180,32,14123
MP014660,CMP041,2025-03-01,23707,1479,460,93,20889
MP014661,CMP041,2025-03-02,47112,3487,949,195,9938
MP014662,CMP041,2025-03-03,5375,284,65,8,17020
MP014663,CMP041,2025-03-04,47597,2856,433,107,16632
MP014664,CMP041,2025-03-05,17369,820,125,30,12180
MP014665,CMP041,2025-03-06,21393,1703,394,110,8657
MP014666,CMP041,2025-03-07,28702,1735,547,184,9685
MP014667,CMP041,2025-03-08,30503,1667,490,123,14539
MP014668,CMP041,2025-03-09,19450,878,303,93,11759
MP014669,CMP041,2025-03-10,12300,515,157,15,9678
MP014670,CMP041,2025-03-11,44933,984,205,82,5659
MP014671,CMP041,2025-03-12,8319,445,79,28,5243
MP014672,CMP041,2025-03-13,19554,576,94,12,14819
MP014673,CMP041,2025-03-14,5816,367,99,20,23712
MP014674,CMP041,2025-03-15,35683,2502,461,64,18641
MP014675,CMP041,2025-03-16,19087,897,263,65,14435
MP014676,CMP041,2025-03-17,20353,528,121,25,14868
MP014677,CMP041,2025-03-18,22089,1739,505,136,16617
MP014678,CMP041,2025-03-19,6379,390,76,14,23173
MP014679,CMP041,2025-03-20,14534,830,286,96,23294
MP014680,CMP041,2025-03-21,11387,630,104,24,19980
MP014681,CMP041,2025-03-22,47791,1304,362,123,21888
MP014682,CMP041,2025-03-23,40086,919,262,54,9703
MP014683,CMP041,2025-03-24,36755,1234,263,74,12315
MP014684,CMP041,2025-03-25,27851,1259,263,44,22499
MP014685,CMP041,2025-03-26,25018,1390,474,153,12035
MP014686,CMP041,2025-03-27,46403,3152,926,182,6722
MP014687,CMP041,2025-03-28,18715,715,158,48,12304
MP014688,CMP041,2025-03-29,15152,1073,192,49,6984
MP014689,CMP041,2025-03-30,25459,1757,396,69,9607
MP014690,CMP041,2025-03-31,36255,1923,302,50,17443
MP014691,CMP041,2025-04-01,28105,1264,329,73,10916
MP014692,CMP041,2025-04-02,22190,1194,322,38,10423
MP014693,CMP041,2025-04-03,20442,915,167,17,21637
MP014694,CMP041,2025-04-04,11515,746,201,61,14155
MP014695,CMP041,2025-04-05,40150,900,218,32,13295
MP014696,CMP041,2025-04-06,20443,1465,486,93,20523
MP014697,CMP041,2025-04-07,19773,1394,345,108,6511
MP014698,CMP041,2025-04-08,43423,3215,747,242,14177
MP014699,CMP041,2025-04-09,37594,1124,304,112,7162
MP014700,CMP041,2025-04-10,18230,659,173,65,6251
MP014701,CMP041,2025-04-11,31636,938,158,61,14339
MP014702,CMP041,2025-04-12,31811,830,183,31,16504
MP014703,CMP041,2025-04-13,22080,1337,296,60,20469
MP014704,CMP041,2025-04-14,8854,349,93,19,16374
MP014705,CMP041,2025-04-15,30607,1003,224,37,13688
MP014706,CMP041,2025-04-16,12508,912,226,81,19890
MP014707,CMP041,2025-04-17,48525,1423,498,63,19748
MP014708,CMP041,2025-04-18,21496,1585,306,48,11176
MP014709,CMP041,2025-04-19,45568,2667,824,174,9476
MP014710,CMP041,2025-04-20,39894,2294,703,96,13487
MP014711,CMP041,2025-04-21,11968,846,126,44,10914
MP014712,CMP041,2025-04-22,34346,1825,435,158,14016
MP014713,CMP041,2025-04-23,29454,1431,392,148,24054
MP014714,CMP041,2025-04-24,47626,3426,666,161,5583
MP014715,CMP041,2025-04-25,36971,2497,819,129,12435
MP014716,CMP041,2025-04-26,36132,1666,461,119,11592
MP014717,CMP041,2025-04-27,29495,2136,438,169,8677
MP014718,CMP041,2025-04-28,16846,436,102,22,12994
MP014719,CMP041,2025-04-29,8475,424,70,27,6900
MP014720,CMP041,2025-04-30,44830,2242,607,112,5679
MP014721,CMP041,2025-05-01,21863,788,256,75,12109
MP014722,CMP041,2025-05-02,14778,540,89,9,10803
MP014723,CMP041,2025-05-03,31449,1363,367,99,14219
MP014724,CMP041,2025-05-04,36264,1807,620,136,24765
MP014725,CMP041,2025-05-05,18112,1172,275,89,12466
MP014726,CMP041,2025-05-06,26347,820,148,39,5527
MP014727,CMP041,2025-05-07,39098,1793,420,47,10471
MP014728,CMP041,2025-05-08,38264,2633,680,267,5123
MP014729,CMP041,2025-05-09,45479,1776,617,210,11669
MP014730,CMP041,2025-05-10,22466,1704,455,116,20579
MP014731,CMP041,2025-05-11,44284,1689,439,99,16008
MP014732,CMP041,2025-05-12,30530,945,167,63,15638
MP014733,CMP041,2025-05-13,24074,787,224,39,18555
MP014734,CMP041,2025-05-14,34790,1027,288,96,24763
MP014735,CMP041,2025-05-15,47114,1589,447,166,7015
MP014736,CMP041,2025-05-16,10886,430,119,15,24111
MP014737,CMP041,2025-05-17,11045,642,195,47,12169
MP014738,CMP041,2025-05-18,17214,635,125,41,19674
MP014739,CMP041,2025-05-19,27853,1764,405,143,7195
MP014740,CMP041,2025-05-20,24560,1034,279,88,10842
MP014741,CMP041,2025-05-21,6580,524,113,32,12391
MP014742,CMP041,2025-05-22,19670,1299,392,114,19954
MP014743,CMP041,2025-05-23,44203,1298,416,58,20079
MP014744,CMP041,2025-05-24,31134,929,208,51,23861
MP014745,CMP041,2025-05-25,31829,1984,322,128,18136
MP014746,CMP041,2025-05-26,19469,468,74,21,24316
MP014747,CMP041,2025-05-27,39776,1503,331,123,12082
MP014748,CMP041,2025-05-28,46913,3213,1076,146,20528
MP014749,CMP041,2025-05-29,37775,2764,623,232,16959
MP014750,CMP041,2025-05-30,32442,1100,324,55,7433
MP014751,CMP041,2025-05-31,12107,757,229,35,17584
MP014752,CMP041,2025-06-01,14304,678,235,84,19345
MP014753,CMP041,2025-06-02,19409,1060,348,120,8838
MP014754,CMP041,2025-06-03,8137,342,110,24,14793
MP014755,CMP041,2025-06-04,24667,1336,467,133,5065
MP014756,CMP041,2025-06-05,7414,465,106,38,13553
MP014757,CMP041,2025-06-06,34925,1368,324,114,18063
MP014758,CMP041,2025-06-07,47661,1359,401,149,18486
MP014759,CMP041,2025-06-08,15104,1050,336,111,6329
MP014760,CMP041,2025-06-09,40692,2635,530,198,17900
MP014761,CMP041,2025-06-10,40368,2376,474,156,21053
MP014762,CMP041,2025-06-11,34683,2444,484,144,17638
MP014763,CMP041,2025-06-12,20092,1163,206,50,12821
MP014764,CMP041,2025-06-13,31412,651,101,35,19838
MP014765,CMP041,2025-06-14,28674,1326,203,36,5296
MP014766,CMP041,2025-06-15,47672,3242,768,105,11414
MP014767,CMP041,2025-06-16,38447,1715,513,197,6667
MP014768,CMP041,2025-06-17,11404,295,73,17,9888
MP014769,CMP041,2025-06-18,40653,1349,204,71,20372
MP014770,CMP041,2025-06-19,44140,931,266,87,24028
MP014771,CMP041,2025-06-20,48036,3018,1001,305,9050
MP014772,CMP041,2025-06-21,38848,1489,414,94,7248
MP014773,CMP041,2025-06-22,32145,1515,360,41,10606
MP014774,CMP041,2025-06-23,41193,838,158,50,5856
MP014775,CMP041,2025-06-24,14486,463,91,30,14859
MP014776,CMP041,2025-06-25,24279,1279,412,51,18540
MP014777,CMP041,2025-06-26,26348,715,228,68,23400
MP014778,CMP041,2025-06-27,33370,1482,431,89,18219
MP014779,CMP041,2025-06-28,28256,1584,263,64,12156
MP014780,CMP041,2025-06-29,40683,2983,652,115,23706
MP014781,CMP041,2025-06-30,16505,532,165,62,22106
MP014782,CMP041,2025-07-01,22371,498,153,51,8879
MP014783,CMP041,2025-07-02,17271,1154,400,116,7545
MP014784,CMP041,2025-07-03,34830,2355,745,139,23874
MP014785,CMP041,2025-07-04,41556,2327,578,170,14715
MP014786,CMP041,2025-07-05,15976,773,168,36,23608
MP014787,CMP041,2025-07-06,41231,1896,312,117,19975
MP014788,CMP041,2025-07-07,6692,502,116,30,20350
MP014789,CMP041,2025-07-08,15115,351,69,19,13777
MP014790,CMP041,2025-07-09,30454,2017,469,82,24241
MP014791,CMP041,2025-07-10,32056,1581,541,118,20444
MP014792,CMP041,2025-07-11,12259,758,132,40,18427
MP014793,CMP041,2025-07-12,40430,986,272,56,8751
MP014794,CMP041,2025-07-13,8015,174,31,10,23647
MP014795,CMP041,2025-07-14,35868,2641,807,178,6523
MP014796,CMP041,2025-07-15,8432,259,48,4,5815
MP014797,CMP041,2025-07-16,47490,1972,647,243,19093
MP014798,CMP041,2025-07-17,25182,770,170,49,10464
MP014799,CMP041,2025-07-18,13945,532,122,32,10920
MP014800,CMP041,2025-07-19,14241,314,85,17,8323
MP014801,CMP041,2025-07-20,15826,582,130,38,11092
MP014802,CMP041,2025-07-21,46508,3492,634,100,5759
MP014803,CMP041,2025-07-22,16098,690,169,57,5863
MP014804,CMP041,2025-07-23,42815,1890,337,43,11199
MP014805,CMP041,2025-07-24,42302,2495,544,120,16407
MP014806,CMP041,2025-07-25,15438,645,176,23,19570
MP014807,CMP041,2025-07-26,30525,1264,295,107,23366
MP014808,CMP041,2025-07-27,19437,1251,264,103,15602
MP014809,CMP041,2025-07-28,6711,440,149,25,18356
MP014810,CMP041,2025-07-29,14667,816,279,88,17148
MP014811,CMP041,2025-07-30,49330,2997,605,75,11278
MP014812,CMP041,2025-07-31,11509,523,166,28,5328
MP014813,CMP041,2025-08-01,31564,838,201,35,10811
MP014814,CMP041,2025-08-02,38436,2817,796,214,23923
MP014815,CMP041,2025-08-03,45757,2102,546,64,24651
MP014816,CMP041,2025-08-04,48184,3350,523,158,24585
MP014817,CMP041,2025-08-05,42703,3095,580,199,23551
MP014818,CMP041,2025-08-06,13427,496,134,17,6961
MP014819,CMP041,2025-08-07,21898,1058,306,37,21218
MP014820,CMP041,2025-08-08,11302,898,160,30,18835
MP014821,CMP041,2025-08-09,21639,1300,222,71,22449
MP014822,CMP041,2025-08-10,39591,2703,932,253,22659
MP014823,CMP041,2025-08-11,6683,229,72,10,9660
MP014824,CMP041,2025-08-12,47234,2830,919,110,16021
MP014825,CMP041,2025-08-13,17523,1373,375,46,21615
MP014826,CMP041,2025-08-14,45862,2313,454,109,10914
MP014827,CMP041,2025-08-15,42846,2705,460,104,23624
MP014828,CMP041,2025-08-16,35313,2727,616,120,21836
MP014829,CMP041,2025-08-17,5210,119,25,3,13394
MP014830,CMP041,2025-08-18,48758,1768,349,117,18691
MP014831,CMP041,2025-08-19,49944,3640,1171,276,14856
MP014832,CMP041,2025-08-20,13072,269,92,17,9368
MP014833,CMP041,2025-08-21,18450,657,101,11,23074
MP014834,CMP041,2025-08-22,30345,1352,394,61,11225
MP014835,CMP041,2025-08-23,19627,923,281,90,22166
MP014836,CMP041,2025-08-24,9388,421,101,37,10479
MP014837,CMP041,2025-08-25,11111,287,100,19,19351
MP014838,CMP041,2025-08-26,47255,2102,518,170,15316
MP014839,CMP041,2025-08-27,36872,1635,331,122,15377
MP014840,CMP041,2025-08-28,10543,466,82,18,18754
MP014841,CMP041,2025-08-29,9586,658,146,19,10817
MP014842,CMP041,2025-08-30,23338,929,177,24,24044
MP014843,CMP041,2025-08-31,35027,1330,328,92,18058
MP014844,CMP041,2025-09-01,12480,722,178,20,12485
MP014845,CMP041,2025-09-02,26463,1832,638,115,6226
MP014846,CMP041,2025-09-03,7561,544,123,36,22062
MP014847,CMP041,2025-09-04,22753,708,220,41,21035
MP014848,CMP041,2025-09-05,18783,930,153,40,23512
MP014849,CMP041,2025-09-06,37138,2092,447,73,12444
MP014850,CMP041,2025-09-07,16931,731,158,60,5183
MP014851,CMP041,2025-09-08,48777,1396,372,44,23070
MP014852,CMP041,2025-09-09,46996,3309,630,96,21527
MP014853,CMP041,2025-09-10,18247,455,143,23,9737
MP014854,CMP041,2025-09-11,9950,428,90,23,6000
MP014855,CMP041,2025-09-12,21583,1090,364,125,6360
MP014856,CMP041,2025-09-13,19193,1436,424,46,21260
MP014857,CMP041,2025-09-14,15771,949,218,45,6142
MP014858,CMP041,2025-09-15,31880,922,266,84,11151
MP014859,CMP041,2025-09-16,22982,1145,202,28,23791
MP014860,CMP041,2025-09-17,29192,2275,400,118,19471
MP014861,CMP041,2025-09-18,49167,3785,716,208,16006
MP014862,CMP041,2025-09-19,26833,1647,443,171,12930
MP014863,CMP041,2025-09-20,12829,644,106,19,20494
MP014864,CMP041,2025-09-21,38627,2513,476,122,22524
MP014865,CMP041,2025-09-22,33911,2347,566,148,17845
MP014866,CMP041,2025-09-23,11264,361,121,15,18376
MP014867,CMP041,2025-09-24,44724,2321,510,91,9095
MP014868,CMP041,2025-09-25,11908,274,85,34,24552
MP014869,CMP041,2025-09-26,26697,967,165,41,8601
MP014870,CMP041,2025-09-27,26901,1321,398,99,23139
MP014871,CMP041,2025-09-28,49884,2379,670,180,8426
MP014872,CMP041,2025-09-29,18824,925,156,22,9273
MP014873,CMP041,2025-09-30,44818,1499,498,182,7198
